product_id,date,category,brand,cost_price,base_price,actual_price,discount_percent,units_sold,demand_score,season,competitor_price,price_gap,competitor_stock,page_views,add_to_cart_rate,conversion_rate,stock_available,stock_out,lead_time_days,price_elasticity
3914,2023-11-27,Electronics,BrandD,1182.13,2598.35,180.21,32.98,66.0,42.0,Festival,368.14,-187.92999999999998,Yes,1198.0,0.42,0.13,85,No,27,0.85
6156,2023-07-26,Home,BrandE,852.56,1152.22,216.23,36.56,6.0,33.0,Normal,2309.31,-2093.08,No,230.0,0.2,0.1,253,Yes,21,0.89
9298,2023-11-24,Electronics,BrandB,55.09,1498.1,637.78,6.69,6.0,2.0,Festival,546.7,91.07999999999993,No,473.0,0.07,0.3,238,Yes,26,0.06
4168,2023-07-30,Beauty,BrandB,777.24,1121.36,97.67,33.48,42.0,44.0,Normal,,,Yes,1741.0,0.11,0.25,29,Yes,7,-2.2
3599,2023-08-03,Beauty,BrandC,918.44,2686.53,1117.39,14.81,175.0,44.0,Festival,262.49,854.9000000000001,Yes,1135.0,0.22,0.08,449,Yes,5,-1.16
6716,2023-02-09,Fashion,BrandA,435.34,2712.15,1768.55,12.4,153.0,36.0,Festival,1436.77,331.78,Yes,1799.0,0.15,0.06,180,No,11,-0.11
3235,2023-01-26,Beauty,BrandB,344.78,750.42,1799.31,15.02,75.0,52.0,Festival,837.37,961.9399999999999,No,1147.0,0.21,0.19,425,No,21,2.49
3799,2023-01-27,Beauty,BrandB,447.02,2282.87,1620.84,5.96,186.0,4.0,Off-season,2540.64,-919.8,Yes,1979.0,0.13,0.07,228,Yes,16,-0.89
8013,2023-07-09,Electronics,BrandC,954.26,398.36,796.8,4.18,115.0,,Normal,,,No,1893.0,0.5,0.05,93,Yes,15,1.79
6473,2023-03-24,Fashion,BrandC,261.79,186.57,1860.97,38.81,183.0,74.0,Festival,1190.76,670.21,No,1806.0,0.17,0.03,104,No,7,-2.94
1018,2023-06-19,Fashion,BrandD,1094.48,2526.09,1475.1,56.46,,63.0,Festival,2231.73,-756.6300000000001,Yes,330.0,0.12,0.11,237,Yes,16,-1.11
1858,2023-06-16,Home,BrandD,662.88,480.42,2164.05,41.28,108.0,16.0,Normal,683.25,1480.8000000000002,No,309.0,0.39,0.09,230,Yes,25,-1.49
6380,2023-07-07,Grocery,BrandD,562.35,548.87,1236.77,18.71,65.0,3.0,Normal,1391.43,-154.66000000000008,No,1308.0,0.22,0.06,282,No,14,2.16
4032,2023-06-18,Home,BrandB,1220.49,1859.11,515.96,20.1,,7.0,Normal,2168.33,-1652.37,Yes,823.0,0.07,0.24,373,No,11,-1.78
5505,2023-10-16,Home,BrandC,783.79,2468.63,1615.86,32.48,142.0,40.0,Festival,1804.94,-189.08000000000015,Yes,899.0,0.08,0.02,322,Yes,11,2.38
6789,2023-08-17,Home,BrandA,598.68,649.84,444.9,51.98,43.0,21.0,Normal,,,Yes,614.0,0.25,0.27,153,No,20,0.16
3531,2023-04-07,Fashion,BrandD,1323.32,431.16,2410.81,12.15,186.0,95.0,Off-season,1429.23,981.5799999999999,No,1295.0,0.22,0.21,316,No,11,1.94
8471,2023-01-16,Electronics,BrandE,583.96,324.23,1781.95,28.11,100.0,26.0,Festival,812.5,969.45,No,1368.0,0.2,0.12,298,No,14,-0.91
5719,2023-10-06,Beauty,BrandB,1295.55,172.05,1910.3,29.94,161.0,57.0,Festival,1500.24,410.05999999999995,Yes,953.0,0.36,0.23,76,Yes,7,-1.13
5863,2023-05-15,Fashion,BrandA,781.09,437.79,1723.83,55.87,139.0,5.0,Normal,422.4,1301.4299999999998,No,330.0,0.45,0.12,348,Yes,4,-2.3
5038,2023-01-26,Beauty,BrandB,351.61,2833.81,316.09,32.17,133.0,30.0,Normal,1987.47,-1671.38,Yes,1988.0,0.32,0.26,407,Yes,9,0.79
3452,2023-12-18,Beauty,BrandD,938.59,376.32,1206.03,46.85,122.0,58.0,Off-season,2587.25,-1381.22,No,297.0,0.29,0.09,212,Yes,3,-2.06
3846,2023-01-12,Grocery,BrandB,463.72,1832.92,1656.42,5.27,99.0,3.0,Off-season,210.96,1445.46,Yes,,0.24,0.11,218,Yes,9,0.91
9064,2023-03-13,Home,BrandD,263.37,2770.8,635.04,19.62,137.0,,Festival,2077.17,-1442.13,No,1883.0,0.32,0.17,365,No,2,-2.6
7622,2023-05-13,Grocery,BrandB,175.47,1920.68,1724.4,36.69,79.0,93.0,Festival,2196.18,-471.77999999999975,Yes,27.0,0.45,0.27,266,No,3,-2.12
9896,2023-04-16,Home,BrandD,400.46,194.96,2064.12,40.66,124.0,42.0,Normal,165.29,1898.83,Yes,1687.0,0.13,0.22,29,No,18,2.75
4462,2023-08-08,Fashion,BrandC,1118.0,1829.6,745.33,53.11,152.0,96.0,Normal,,,Yes,1891.0,0.47,0.23,130,Yes,2,1.42
2159,2023-06-26,Beauty,BrandC,1265.1,2718.89,563.04,35.43,39.0,94.0,Off-season,2329.72,-1766.6799999999998,No,146.0,0.43,0.07,245,No,14,-2.32
5626,2023-10-09,Grocery,BrandC,1299.5,1035.42,2217.25,17.37,175.0,59.0,Off-season,1510.76,706.49,No,454.0,0.23,0.12,354,Yes,4,-0.67
8056,2023-05-13,Fashion,BrandC,441.71,1009.52,92.57,32.35,86.0,27.0,Off-season,1562.24,-1469.67,No,1792.0,0.03,0.22,73,No,16,-2.18
4722,2023-01-22,Fashion,BrandC,1008.41,821.7,698.91,42.69,183.0,88.0,Normal,2588.71,-1889.8000000000002,No,139.0,0.32,0.29,214,No,17,-0.1
4560,2023-09-26,Home,BrandE,384.01,1566.08,1064.29,47.06,59.0,62.0,Off-season,2342.79,-1278.5,No,550.0,0.1,0.12,253,Yes,11,2.62
7117,2023-06-10,Beauty,BrandB,953.01,790.03,1706.87,56.68,107.0,16.0,Normal,1679.32,27.549999999999955,Yes,154.0,0.03,0.28,359,No,29,-1.02
7589,2023-04-17,Home,BrandC,1336.46,2198.99,2492.89,11.45,134.0,94.0,Normal,1375.9,1116.9899999999998,No,486.0,0.19,0.17,482,No,19,1.6
7849,2023-10-06,Home,BrandE,109.3,1970.1,977.38,39.66,112.0,49.0,Off-season,563.65,413.73,Yes,378.0,0.43,0.23,7,Yes,19,-2.29
3243,2023-12-19,Fashion,BrandE,1478.58,1262.24,2376.12,12.02,174.0,99.0,Normal,2207.16,168.96000000000004,Yes,1988.0,0.08,0.02,412,Yes,28,-0.94
9177,2023-08-23,Home,BrandB,1249.28,2195.41,967.59,19.07,123.0,16.0,Normal,799.9,167.69000000000005,No,1058.0,0.47,0.01,366,Yes,16,-1.26
2760,2023-01-18,Electronics,BrandB,1154.41,385.64,1763.18,8.57,13.0,9.0,Normal,96.54,1666.64,Yes,1831.0,0.04,0.28,47,No,26,-1.88
6442,2023-08-30,Beauty,BrandD,1052.48,2273.63,480.19,46.38,100.0,47.0,Off-season,,,No,904.0,0.02,0.04,367,No,7,-1.29
8679,2023-04-27,Home,BrandD,1166.9,1848.43,1194.19,54.84,129.0,21.0,Normal,575.65,618.5400000000001,No,254.0,0.05,0.25,101,No,17,1.73
3675,2023-10-13,Home,BrandC,1492.16,1927.24,2188.48,1.8,190.0,,Normal,2130.07,58.409999999999854,Yes,1169.0,0.18,0.06,36,Yes,29,0.33
8124,2023-10-09,Grocery,BrandA,1166.78,287.52,854.39,48.81,36.0,94.0,Off-season,2535.83,-1681.44,No,702.0,0.29,0.19,153,No,11,1.51
6781,2023-05-24,Beauty,BrandD,559.82,1892.59,334.59,14.51,68.0,29.0,Normal,1886.02,-1551.43,No,683.0,0.45,0.16,139,Yes,16,-0.3
4236,2023-07-24,Beauty,BrandA,940.19,1532.95,1344.97,29.22,,19.0,Off-season,498.94,846.03,Yes,532.0,0.39,0.05,146,Yes,3,-0.96
6898,2023-02-08,Home,BrandD,538.54,1509.0,1143.67,44.89,,13.0,Off-season,2259.88,-1116.21,No,489.0,0.43,0.07,26,Yes,4,1.85
9235,2023-06-03,Electronics,BrandE,1456.59,1033.37,635.49,30.41,69.0,14.0,Normal,2121.28,-1485.7900000000002,No,1349.0,0.46,0.19,180,No,17,1.15
9680,2023-06-25,Grocery,BrandE,1355.2,122.08,2271.59,13.87,44.0,42.0,Normal,2219.22,52.370000000000346,No,1898.0,0.17,0.26,493,No,22,-0.06
5276,2023-08-29,Electronics,BrandE,873.05,1325.65,1536.08,54.37,6.0,56.0,Festival,536.55,999.53,No,1081.0,0.21,0.06,404,No,5,1.9
5723,2023-05-14,Home,BrandA,1182.85,1262.66,920.16,35.61,4.0,18.0,Festival,1381.06,-460.9,No,1445.0,0.47,0.16,155,Yes,10,-2.42
6644,2023-02-15,Beauty,BrandC,1369.05,1326.14,2490.64,55.88,153.0,52.0,Normal,1658.41,832.2299999999998,Yes,64.0,0.42,0.3,119,No,1,-2.05
2115,2023-02-19,Beauty,BrandD,403.22,1874.78,412.91,50.8,91.0,39.0,Off-season,1787.92,-1375.01,Yes,1584.0,0.07,0.14,70,No,8,1.24
2781,2023-06-15,Electronics,BrandD,890.25,969.73,2132.04,52.6,46.0,94.0,Off-season,1806.06,325.98,Yes,1607.0,0.1,0.05,441,Yes,27,-0.26
9842,2023-04-16,Fashion,BrandA,748.49,881.21,638.11,21.7,86.0,22.0,Festival,113.64,524.47,No,840.0,0.46,0.27,446,No,7,2.46
2876,2023-08-04,Home,BrandE,1168.81,1543.57,659.61,59.24,65.0,77.0,Off-season,2498.57,-1838.96,Yes,706.0,0.15,0.27,74,No,7,1.3
6363,2023-05-26,Beauty,BrandC,599.67,1817.72,1285.55,51.14,148.0,,Festival,1539.77,-254.22000000000003,Yes,,0.14,0.02,121,No,10,-2.98
9532,2023-03-13,Fashion,BrandD,1078.02,1745.25,1681.9,20.26,120.0,93.0,Off-season,569.31,1112.5900000000001,Yes,287.0,0.44,0.12,154,No,28,1.85
4375,2023-11-26,Beauty,BrandC,634.34,2656.76,1750.92,53.78,65.0,71.0,Normal,2010.88,-259.96000000000004,No,442.0,0.29,0.29,205,Yes,15,0.29
3750,2023-09-30,Beauty,BrandC,211.06,2330.52,133.55,45.32,1.0,30.0,Off-season,216.2,-82.64999999999998,Yes,852.0,0.27,0.15,325,Yes,6,0.91
4276,2023-09-04,Fashion,BrandB,205.33,251.35,774.2,43.51,17.0,15.0,Off-season,496.45,277.75000000000006,Yes,1643.0,0.22,0.19,227,No,14,2.75
1448,2023-07-05,Electronics,BrandC,222.63,1734.08,1678.66,0.37,191.0,53.0,Off-season,1079.59,599.0700000000002,No,1801.0,0.34,0.08,48,Yes,21,2.68
6537,2023-03-11,Home,BrandB,97.15,1311.66,2233.16,1.35,45.0,23.0,Festival,1499.19,733.9699999999998,Yes,1356.0,0.19,0.21,70,No,20,-0.69
5172,2023-05-30,Fashion,BrandA,822.81,1147.05,1701.14,41.69,196.0,,Festival,1132.53,568.6100000000001,Yes,725.0,0.49,0.17,43,No,22,-0.98
9989,2023-09-03,Fashion,BrandE,1024.26,2877.9,723.43,16.72,8.0,71.0,Off-season,845.27,-121.84000000000003,Yes,1749.0,0.21,0.18,380,Yes,13,-1.33
4496,2023-09-19,Beauty,BrandB,233.76,1424.71,1308.81,3.51,141.0,81.0,Normal,1937.16,-628.3500000000001,Yes,1065.0,0.11,0.18,98,No,6,0.29
3182,2023-01-26,Fashion,BrandC,937.19,2186.36,1647.13,17.16,67.0,37.0,Normal,96.95,1550.18,No,947.0,0.04,0.01,185,No,10,0.11
4326,2023-05-20,Home,BrandE,916.72,2904.55,407.52,50.27,192.0,69.0,Normal,1789.65,-1382.13,Yes,1358.0,0.3,0.03,296,No,22,1.58
9837,2023-04-09,Electronics,BrandC,263.29,537.9,1398.67,28.24,39.0,13.0,Festival,2473.65,-1074.98,No,,0.33,0.26,8,No,18,0.47
1719,2023-10-05,Electronics,BrandC,635.92,258.39,1221.43,36.93,149.0,29.0,Normal,459.24,762.19,No,915.0,0.21,0.19,491,Yes,14,1.48
2522,2023-02-20,Electronics,BrandB,1144.95,1009.5,894.69,48.03,,77.0,Festival,,,Yes,1329.0,0.47,0.24,206,No,3,-2.18
7756,2023-05-31,Home,BrandA,74.3,228.89,1588.96,19.4,152.0,6.0,Off-season,546.99,1041.97,No,959.0,0.03,0.19,67,No,28,-0.02
7627,2023-04-14,Beauty,BrandC,263.07,438.62,1619.64,0.67,63.0,3.0,Festival,1140.55,479.09000000000015,Yes,1041.0,0.27,0.04,297,Yes,23,-0.59
2069,2023-03-30,Home,BrandB,1493.95,2975.96,2430.96,19.4,178.0,82.0,Normal,2537.1,-106.13999999999987,Yes,81.0,0.37,0.19,375,No,7,-1.34
6562,2023-05-21,Fashion,BrandC,1113.64,2884.52,1116.5,57.4,159.0,24.0,Off-season,,,No,546.0,0.23,0.07,351,Yes,3,1.73
8749,2023-08-01,Grocery,BrandE,722.99,2104.75,1365.67,28.94,169.0,24.0,Off-season,985.69,379.98,Yes,1879.0,0.32,0.19,440,Yes,25,2.14
5887,2023-08-21,Grocery,BrandA,963.21,2283.66,461.16,34.19,144.0,18.0,Off-season,960.15,-498.98999999999995,Yes,1585.0,0.42,0.2,328,Yes,3,-0.56
5674,2023-07-02,Grocery,BrandC,1277.02,507.43,1407.04,45.63,125.0,29.0,Off-season,891.56,515.48,No,1630.0,0.37,0.16,253,Yes,10,1.03
3156,2023-09-08,Electronics,BrandA,1271.34,1826.18,167.33,6.9,161.0,42.0,Normal,993.52,-826.1899999999999,No,271.0,0.28,0.02,268,Yes,25,-1.89
8944,2023-01-09,Home,BrandA,520.82,547.8,442.7,44.04,196.0,93.0,Off-season,,,Yes,1647.0,0.48,0.04,333,Yes,17,0.4
5139,2023-03-20,Home,BrandE,762.37,1197.32,494.42,17.87,46.0,14.0,Festival,938.76,-444.34,No,178.0,0.5,0.17,93,Yes,19,-0.67
6629,2023-02-21,Electronics,BrandE,975.18,1101.5,1610.99,23.29,169.0,47.0,Off-season,1201.67,409.31999999999994,Yes,296.0,0.3,0.06,64,Yes,28,0.59
8087,2023-09-26,Fashion,BrandD,154.25,1880.49,1452.85,16.17,93.0,28.0,Festival,614.6,838.2499999999999,Yes,1695.0,0.06,0.04,304,No,13,-2.89
6078,2023-08-14,Grocery,BrandA,1421.41,331.11,2011.25,9.21,49.0,98.0,Off-season,1689.63,321.6199999999999,Yes,108.0,0.13,0.05,198,Yes,24,-0.64
7405,2023-02-20,Grocery,BrandC,677.48,400.04,1203.85,21.69,108.0,32.0,Normal,2178.43,-974.5799999999999,Yes,445.0,0.39,0.23,27,No,21,0.14
7871,2023-07-05,Electronics,BrandE,587.75,1868.8,1229.15,5.68,180.0,38.0,Off-season,800.67,428.48000000000013,Yes,1411.0,0.22,0.14,104,Yes,27,2.84
1632,2023-02-03,Grocery,BrandC,1365.3,1944.74,470.97,50.69,13.0,39.0,Festival,616.14,-145.16999999999996,No,988.0,0.31,0.07,459,Yes,15,2.89
3199,2023-10-18,Beauty,BrandA,221.52,1085.66,1877.34,18.36,66.0,22.0,Normal,1217.48,659.8599999999999,Yes,1649.0,0.03,0.15,312,Yes,11,0.03
6353,2023-08-18,Home,BrandE,106.93,525.93,88.84,39.22,19.0,86.0,Normal,1805.72,-1716.88,No,368.0,0.49,0.23,298,Yes,12,-1.93
3910,2023-05-11,Grocery,BrandD,1043.25,2669.63,1108.24,17.8,188.0,61.0,Normal,1104.62,3.6200000000001182,No,1366.0,0.22,0.29,481,Yes,27,-1.18
1622,2023-04-30,Grocery,BrandA,608.25,253.55,535.75,12.64,150.0,42.0,Normal,,,Yes,1857.0,0.39,0.26,164,No,16,-0.87
7073,2023-11-22,Beauty,BrandC,1158.49,2180.39,1945.84,42.82,22.0,63.0,Normal,534.49,1411.35,No,31.0,0.38,0.1,465,No,1,-1.65
1360,2023-09-04,Fashion,BrandD,149.39,506.13,1709.61,37.44,148.0,41.0,Festival,804.52,905.0899999999999,No,1524.0,0.24,0.12,115,Yes,3,1.48
7365,2023-07-11,Fashion,BrandA,606.45,1948.38,1790.38,13.09,171.0,51.0,Off-season,2183.06,-392.67999999999984,Yes,,0.41,0.22,407,No,20,-2.67
9401,2023-11-19,Beauty,BrandE,391.22,2024.6,439.56,36.73,132.0,93.0,Festival,1363.08,-923.52,Yes,1820.0,0.17,0.23,67,Yes,28,-0.29
4943,2023-07-29,Fashion,BrandA,1122.43,2432.35,1698.53,0.3,51.0,79.0,Festival,1561.37,137.16000000000008,Yes,414.0,0.04,0.03,436,Yes,20,2.6
5869,2023-04-13,Electronics,BrandB,379.4,1245.57,1751.96,10.61,166.0,32.0,Off-season,587.11,1164.85,No,1036.0,0.19,0.07,269,Yes,4,1.63
9128,2023-11-25,Beauty,BrandC,714.02,163.21,86.38,43.67,21.0,90.0,Off-season,1729.32,-1642.94,No,467.0,0.3,0.05,229,Yes,16,-1.6
1877,2023-05-13,Home,BrandE,1237.37,2452.04,848.59,24.61,68.0,9.0,Off-season,2193.77,-1345.1799999999998,No,374.0,0.03,0.23,248,No,5,-2.65
5795,2023-11-19,Home,BrandE,1377.32,1387.8,291.24,12.22,195.0,19.0,Normal,584.25,-293.01,Yes,206.0,0.34,0.18,137,Yes,4,1.65
8791,2023-05-19,Home,BrandB,1097.78,2556.56,1728.97,30.35,148.0,62.0,Normal,227.27,1501.7,No,1762.0,0.48,0.24,19,No,16,-2.26
3523,2023-05-01,Grocery,BrandD,672.38,2350.36,593.3,27.91,132.0,3.0,Normal,1753.39,-1160.0900000000001,Yes,503.0,0.12,0.27,480,Yes,14,-2.98
7270,2023-04-04,Beauty,BrandE,879.38,1545.09,720.48,38.04,188.0,83.0,Normal,2136.0,-1415.52,Yes,1646.0,0.03,0.24,41,Yes,5,-2.75
9583,2023-05-09,Beauty,BrandD,1050.05,2998.26,269.56,4.35,76.0,14.0,Off-season,,,No,,0.05,0.03,102,No,10,0.71
7623,2023-04-01,Fashion,BrandD,1318.65,1440.02,1250.81,49.16,123.0,14.0,Off-season,,,Yes,1344.0,0.04,0.18,449,No,20,-2.23
6088,2023-04-02,Beauty,BrandD,1338.43,2119.86,159.94,3.5,10.0,62.0,Off-season,1726.86,-1566.9199999999998,No,294.0,0.45,0.12,419,Yes,25,-1.77
8564,2023-03-04,Beauty,BrandA,1399.91,2042.43,2126.33,27.23,66.0,46.0,Normal,2592.27,-465.94000000000005,Yes,1109.0,0.1,0.1,250,Yes,28,-2.76
8066,2023-01-29,Fashion,BrandB,1225.53,1602.39,143.81,42.63,67.0,16.0,Off-season,1651.47,-1507.66,Yes,1546.0,0.16,0.19,207,No,9,0.25
7545,2023-07-29,Beauty,BrandC,262.86,1797.52,229.17,20.69,112.0,83.0,Festival,1410.9,-1181.73,No,593.0,0.46,0.1,30,No,16,-2.49
3321,2023-01-12,Beauty,BrandB,1134.08,2415.97,1629.78,54.61,136.0,48.0,Off-season,1440.2,189.57999999999993,Yes,1099.0,0.04,0.14,189,Yes,14,-1.6
9149,2023-11-29,Electronics,BrandE,1231.16,1757.68,2298.98,45.31,93.0,16.0,Normal,1261.96,1037.02,Yes,529.0,0.31,0.08,171,No,11,-0.12
9125,2023-10-24,Fashion,BrandB,1322.91,1405.43,2238.93,25.56,50.0,11.0,Off-season,1813.34,425.5899999999999,No,,0.14,0.29,348,No,19,-2.88
9330,2023-05-10,Electronics,BrandC,1390.98,2020.04,282.39,11.03,59.0,10.0,Festival,2208.83,-1926.44,No,1997.0,0.47,0.1,355,No,22,0.09
9294,2023-10-20,Grocery,BrandA,788.28,202.98,778.04,2.61,44.0,93.0,Off-season,1896.43,-1118.39,No,1223.0,0.01,0.24,462,No,13,-2.01
6333,2023-06-22,Fashion,BrandE,999.88,416.66,1340.91,48.1,187.0,25.0,Normal,647.99,692.9200000000001,No,1530.0,0.23,0.25,217,Yes,9,0.63
9675,2023-07-27,Beauty,BrandA,63.85,463.74,144.43,11.66,57.0,88.0,Normal,1003.98,-859.55,No,86.0,0.47,0.03,289,No,15,-1.45
8858,2023-01-24,Beauty,BrandE,880.54,1334.73,1359.32,16.18,75.0,44.0,Festival,1569.07,-209.75,No,128.0,0.31,0.05,307,Yes,6,1.9
5319,2023-04-09,Electronics,BrandC,736.14,2628.15,1163.59,0.62,181.0,80.0,Festival,2582.75,-1419.16,No,1958.0,0.15,0.12,297,Yes,25,1.1
6389,2023-12-22,Electronics,BrandA,1445.34,1965.55,1503.95,1.09,48.0,53.0,Normal,252.85,1251.1000000000001,Yes,370.0,0.36,0.09,115,No,11,0.37
2848,2023-05-19,Grocery,BrandC,1357.48,2920.59,2307.16,13.83,140.0,64.0,Festival,555.23,1751.9299999999998,No,1586.0,0.32,0.29,405,Yes,27,0.83
4205,2023-11-10,Grocery,BrandC,1206.53,215.83,744.58,52.37,148.0,62.0,Festival,2032.29,-1287.71,Yes,1453.0,0.16,0.03,454,Yes,16,2.99
3161,2023-06-23,Beauty,BrandB,132.64,2193.82,1626.61,46.85,20.0,25.0,Off-season,564.6,1062.0099999999998,No,1176.0,0.49,0.29,324,No,28,-0.59
2464,2023-01-29,Home,BrandE,632.94,1011.18,1120.19,46.19,154.0,66.0,Festival,1774.85,-654.6599999999999,No,197.0,0.44,0.11,57,No,15,-0.92
1643,2023-05-23,Grocery,BrandD,1059.26,167.53,1133.01,49.62,68.0,58.0,Normal,2585.75,-1452.74,Yes,1617.0,0.37,0.15,296,No,21,0.37
6351,2023-11-12,Beauty,BrandD,93.01,2495.19,1646.4,11.2,80.0,42.0,Festival,1694.83,-48.429999999999836,Yes,1936.0,0.27,0.19,442,Yes,9,-2.56
5553,2023-12-17,Grocery,BrandA,391.93,571.81,2382.23,58.74,54.0,10.0,Festival,1287.3,1094.93,Yes,1533.0,0.14,0.19,306,Yes,26,-2.57
7518,2023-02-11,Fashion,BrandC,1336.89,720.82,2168.54,13.93,,46.0,Festival,2178.26,-9.720000000000255,No,865.0,0.18,0.11,93,No,6,0.66
6723,2023-10-26,Electronics,BrandB,238.18,1087.35,1627.64,9.0,192.0,27.0,Festival,2024.88,-397.24,No,1882.0,0.24,0.14,352,No,18,1.37
8946,2023-07-27,Beauty,BrandE,124.49,2386.24,1196.92,17.68,15.0,27.0,Festival,1871.37,-674.4499999999998,Yes,1986.0,0.02,0.09,236,Yes,29,1.48
1610,2023-11-26,Grocery,BrandA,891.85,1911.31,1106.06,31.83,149.0,93.0,Festival,375.33,730.73,No,168.0,0.31,0.08,180,Yes,26,1.05
5302,2023-07-11,Electronics,BrandC,1422.37,868.1,1984.86,7.47,86.0,34.0,Normal,1672.05,312.80999999999995,No,1509.0,0.04,0.03,468,Yes,6,1.49
2543,2023-06-09,Home,BrandD,1260.21,588.62,608.09,44.32,147.0,6.0,Off-season,113.43,494.66,No,541.0,0.22,0.13,208,No,15,-0.84
2466,2023-03-05,Grocery,BrandD,1463.42,417.69,1502.15,22.29,127.0,96.0,Normal,222.39,1279.7600000000002,No,410.0,0.34,0.11,93,Yes,16,1.63
7236,2023-08-31,Beauty,BrandE,1142.61,534.47,1301.99,34.1,176.0,26.0,Off-season,177.34,1124.65,Yes,246.0,0.23,0.08,371,No,27,-1.67
2181,2023-09-15,Fashion,BrandE,684.19,2617.62,1651.44,44.05,71.0,92.0,Off-season,354.47,1296.97,No,1045.0,0.18,0.05,1,No,8,-1.1
3146,2023-06-01,Electronics,BrandE,1422.59,2775.78,533.56,54.11,45.0,26.0,Normal,1169.89,-636.3300000000002,Yes,1154.0,0.12,0.04,153,No,14,-2.78
3272,2023-08-03,Electronics,BrandA,668.62,2907.08,1763.73,49.16,48.0,94.0,Festival,2464.48,-700.75,Yes,1163.0,0.04,0.11,90,No,28,2.31
5536,2023-11-18,Fashion,BrandE,557.64,2520.72,1597.34,32.25,104.0,46.0,Normal,268.7,1328.6399999999999,No,1211.0,0.17,0.15,194,No,23,1.14
1719,2023-06-15,Beauty,BrandA,699.88,2673.43,515.95,59.47,101.0,4.0,Festival,1897.72,-1381.77,Yes,565.0,0.29,0.21,120,No,11,2.55
5680,2023-01-31,Home,BrandB,1230.26,2466.7,1168.08,31.78,65.0,97.0,Off-season,1358.48,-190.4000000000001,No,1927.0,0.15,0.21,47,Yes,16,-1.06
4472,2023-08-20,Fashion,BrandC,1380.66,2878.36,1722.26,32.16,61.0,36.0,Off-season,775.13,947.13,No,1252.0,0.36,0.03,371,No,3,2.27
4642,2023-10-09,Home,BrandD,568.64,2552.39,2261.88,9.51,119.0,20.0,Off-season,878.63,1383.25,No,1691.0,0.22,0.03,386,No,16,0.35
1063,2023-01-29,Beauty,BrandA,720.26,1439.81,375.48,8.92,120.0,89.0,Festival,137.61,237.87,Yes,705.0,0.22,0.23,56,Yes,13,1.8
1559,2023-07-14,Grocery,BrandC,1352.57,1037.44,101.15,10.12,190.0,68.0,Festival,,,Yes,1599.0,0.16,0.24,296,No,27,0.13
8446,2023-11-30,Grocery,BrandE,118.21,1794.21,479.67,35.51,159.0,96.0,Off-season,333.04,146.63,No,1425.0,0.38,0.14,228,No,5,-2.88
2733,2023-09-13,Beauty,BrandD,1186.61,1863.73,2474.04,24.91,12.0,41.0,Off-season,167.43,2306.61,Yes,101.0,0.18,0.1,88,No,24,-0.03
9861,2023-10-08,Home,BrandA,708.62,1767.25,1939.46,23.15,169.0,62.0,Normal,1260.15,679.31,No,1196.0,0.17,0.05,273,Yes,21,1.57
4894,2023-10-31,Fashion,BrandE,595.95,2149.51,1566.77,7.65,9.0,1.0,Festival,1282.9,283.8699999999999,No,1762.0,0.4,0.07,78,Yes,9,2.82
2542,2023-11-17,Beauty,BrandC,698.04,2127.03,401.89,22.87,174.0,86.0,Off-season,1729.92,-1328.0300000000002,No,663.0,0.19,0.12,100,No,15,0.69
3415,2023-11-19,Beauty,BrandB,657.1,352.86,1086.83,22.68,196.0,50.0,Off-season,1860.22,-773.3900000000001,No,492.0,0.01,0.29,254,Yes,6,1.24
7090,2023-12-12,Grocery,BrandC,1147.1,928.02,1810.88,37.25,187.0,92.0,Normal,1362.15,448.73,No,493.0,0.25,0.18,352,Yes,24,2.44
6217,2023-10-21,Fashion,BrandA,1395.52,2680.59,2248.04,23.3,,17.0,Normal,1864.25,383.78999999999996,Yes,1579.0,0.07,0.16,242,No,12,1.63
6387,2023-03-28,Grocery,BrandB,762.61,1811.1,1004.01,25.13,57.0,34.0,Festival,710.59,293.41999999999996,No,1399.0,0.49,0.14,496,No,5,2.01
6179,2023-05-29,Home,BrandB,1257.46,1052.72,2499.25,16.35,24.0,9.0,Normal,442.13,2057.12,No,795.0,0.47,0.01,171,No,2,1.33
9187,2023-09-06,Home,BrandE,1111.32,2566.33,418.16,7.89,,38.0,Festival,2427.3,-2009.14,No,1394.0,0.45,0.06,311,Yes,2,0.24
7643,2023-11-17,Electronics,BrandC,529.49,822.22,1016.38,18.0,123.0,96.0,Off-season,1020.62,-4.240000000000009,No,1931.0,0.44,0.19,303,No,5,1.24
8660,2023-10-10,Beauty,BrandA,901.61,1286.68,2198.46,2.57,61.0,31.0,Off-season,306.95,1891.51,Yes,799.0,0.45,0.18,16,Yes,28,-2.17
3458,2023-12-28,Fashion,BrandB,1016.88,901.14,1652.8,12.22,60.0,36.0,Off-season,,,Yes,1838.0,0.36,0.18,103,Yes,9,-2.33
7028,2023-07-17,Fashion,BrandE,84.07,2626.91,2042.43,19.5,172.0,86.0,Normal,1625.01,417.4200000000001,No,1283.0,0.03,0.08,202,Yes,27,-0.66
6447,2023-02-13,Grocery,BrandB,624.14,2212.04,2276.87,8.74,26.0,64.0,Off-season,1571.71,705.1599999999999,No,1545.0,0.45,0.1,69,Yes,12,-2.22
5559,2023-12-22,Grocery,BrandC,1489.33,1434.65,1307.71,39.9,51.0,16.0,Festival,414.18,893.53,Yes,327.0,0.09,0.17,53,No,18,-0.54
